ID,session,run,Variable,Value,mean_value,subject_variable,row_number
109,1,2,fd_perc,-1.591,19.735,109_fd_perc,1418
110,1,1,fd_perc,1.4,19.735,110_fd_perc,1419
110,1,2,fd_perc,0.114,19.735,110_fd_perc,1420
111,1,1,fd_perc,0.083,19.735,111_fd_perc,1421
111,1,2,fd_perc,-0.588,19.735,111_fd_perc,1422
112,1,1,fd_perc,-1.654,19.735,112_fd_perc,1423
112,1,2,fd_perc,-1.11,19.735,112_fd_perc,1424
113,1,1,fd_perc,-0.975,19.735,113_fd_perc,1425
113,1,2,fd_perc,-0.082,19.735,113_fd_perc,1426
114,1,1,fd_perc,0.532,19.735,114_fd_perc,1427
114,1,2,fd_perc,-0.251,19.735,114_fd_perc,1428
115,1,1,fd_perc,-1.179,19.735,115_fd_perc,1429
115,1,2,fd_perc,0.599,19.735,115_fd_perc,1430
116,1,1,fd_perc,-0.495,19.735,116_fd_perc,1431
116,1,2,fd_perc,0.644,19.735,116_fd_perc,1432
117,1,1,fd_perc,1.684,19.735,117_fd_perc,1433
117,1,2,fd_perc,-1.383,19.735,117_fd_perc,1434
118,1,1,fd_perc,1.188,19.735,118_fd_perc,1435
118,1,2,fd_perc,0.167,19.735,118_fd_perc,1436
119,1,1,fd_perc,-1.132,19.735,119_fd_perc,1437
119,1,2,fd_perc,-0.718,19.735,119_fd_perc,1438
120,1,1,fd_perc,-1.154,19.735,120_fd_perc,1439
120,1,2,fd_perc,0.026,19.735,120_fd_perc,1440
121,1,1,fd_perc,-1.116,19.735,121_fd_perc,1441
121,1,2,fd_perc,-1.479,19.735,121_fd_perc,1442
122,1,1,fd_perc,-0.016,19.735,122_fd_perc,1443
122,1,2,fd_perc,-0.61,19.735,122_fd_perc,1444
123,1,1,fd_perc,-1.096,19.735,123_fd_perc,1445
123,1,2,fd_perc,0.467,19.735,123_fd_perc,1446
124,1,1,fd_perc,-0.829,19.735,124_fd_perc,1447
124,1,2,fd_perc,1.455,19.735,124_fd_perc,1448
125,1,1,fd_perc,-0.262,19.735,125_fd_perc,1449
125,1,2,fd_perc,-0.137,19.735,125_fd_perc,1450
126,1,1,fd_perc,-0.175,19.735,126_fd_perc,1451
126,1,2,fd_perc,1.368,19.735,126_fd_perc,1452
127,1,1,fd_perc,0.862,19.735,127_fd_perc,1453
127,1,2,fd_perc,0.133,19.735,127_fd_perc,1454
128,1,1,fd_perc,-1.413,19.735,128_fd_perc,1455
128,1,2,fd_perc,-1.007,19.735,128_fd_perc,1456
129,1,1,fd_perc,1.117,19.735,129_fd_perc,1457
129,1,2,fd_perc,-0.003,19.735,129_fd_perc,1458
130,1,1,fd_perc,-0.537,19.735,130_fd_perc,1459
130,1,2,fd_perc,-0.222,19.735,130_fd_perc,1460
131,1,1,fd_perc,0.849,19.735,131_fd_perc,1461
131,1,2,fd_perc,0.885,19.735,131_fd_perc,1462
132,1,1,fd_perc,-1.557,19.735,132_fd_perc,1463
132,1,2,fd_perc,1.646,19.735,132_fd_perc,1464
133,1,1,fd_perc,-1.022,19.735,133_fd_perc,1465
133,1,2,fd_perc,-0.217,19.735,133_fd_perc,1466
134,1,1,fd_perc,1.488,19.735,134_fd_perc,1467
134,1,2,fd_perc,0.648,19.735,134_fd_perc,1468
135,1,1,fd_perc,-0.813,19.735,135_fd_perc,1469
135,1,2,fd_perc,1.655,19.735,135_fd_perc,1470
136,1,1,fd_perc,-0.653,19.735,136_fd_perc,1471
136,1,2,fd_perc,-0.637,19.735,136_fd_perc,1472
137,1,1,fd_perc,0.627,19.735,137_fd_perc,1473
137,1,2,fd_perc,-0.262,19.735,137_fd_perc,1474
138,1,1,fd_perc,0.387,19.735,138_fd_perc,1475
138,1,2,fd_perc,-1.497,19.735,138_fd_perc,1476
139,1,1,fd_perc,0.864,19.735,139_fd_perc,1477
139,1,2,fd_perc,-0.409,19.735,139_fd_perc,1478
140,1,1,fd_perc,1.124,19.735,140_fd_perc,1479
140,1,2,fd_perc,0.92,19.735,140_fd_perc,1480
141,1,1,fd_perc,0.504,19.735,141_fd_perc,1481
141,1,2,fd_perc,1.418,19.735,141_fd_perc,1482
142,1,1,fd_perc,-0.088,19.735,142_fd_perc,1483
142,1,2,fd_perc,0.909,19.735,142_fd_perc,1484
143,1,1,fd_perc,-1.072,19.735,143_fd_perc,1485
143,1,2,fd_perc,0.258,19.735,143_fd_perc,1486
144,1,1,fd_perc,0.614,19.735,144_fd_perc,1487
144,1,2,fd_perc,0.005,19.735,144_fd_perc,1488
145,1,1,fd_perc,1.319,19.735,145_fd_perc,1489
145,1,2,fd_perc,-1.087,19.735,145_fd_perc,1490
146,1,1,fd_perc,-1.467,19.735,146_fd_perc,1491
146,1,2,fd_perc,0.952,19.735,146_fd_perc,1492
147,1,1,fd_perc,-0.382,19.735,147_fd_perc,1493
147,1,2,fd_perc,1.226,19.735,147_fd_perc,1494
148,1,1,fd_perc,1.462,19.735,148_fd_perc,1495
148,1,2,fd_perc,-0.76,19.735,148_fd_perc,1496
149,1,1,fd_perc,-1.198,19.735,149_fd_perc,1497
149,1,2,fd_perc,0.804,19.735,149_fd_perc,1498
150,1,1,fd_perc,-1.373,19.735,150_fd_perc,1499
150,1,2,fd_perc,-0.688,19.735,150_fd_perc,1500
1,1,1,gcor,1.39,0.192,1_gcor,1501
1,1,2,gcor,1.794,0.192,1_gcor,1502
2,1,1,gcor,-0.582,0.192,2_gcor,1503
2,1,2,gcor,1.052,0.192,2_gcor,1504
3,1,1,gcor,-1.628,0.192,3_gcor,1505
3,1,2,gcor,1.101,0.192,3_gcor,1506
4,1,1,gcor,0.073,0.192,4_gcor,1507
4,1,2,gcor,-0.746,0.192,4_gcor,1508
5,1,1,gcor,1.286,0.192,5_gcor,1509
5,1,2,gcor,-0.361,0.192,5_gcor,1510
6,1,1,gcor,0.736,0.192,6_gcor,1511
6,1,2,gcor,0.294,0.192,6_gcor,1512
7,1,1,gcor,-0.359,0.192,7_gcor,1513
7,1,2,gcor,-1.293,0.192,7_gcor,1514
8,1,1,gcor,-1.343,0.192,8_gcor,1515
8,1,2,gcor,-1.205,0.192,8_gcor,1516
9,1,1,gcor,0.943,0.192,9_gcor,1517
9,1,2,gcor,0.514,0.192,9_gcor,1518
10,1,1,gcor,-0.733,0.192,10_gcor,1519
10,1,2,gcor,-1.27,0.192,10_gcor,1520
11,1,1,gcor,-1.384,0.192,11_gcor,1521
11,1,2,gcor,0.81,0.192,11_gcor,1522
12,1,1,gcor,-1.085,0.192,12_gcor,1523
12,1,2,gcor,-1.226,0.192,12_gcor,1524
13,1,1,gcor,1.133,0.192,13_gcor,1525
13,1,2,gcor,-0.504,0.192,13_gcor,1526
14,1,1,gcor,-0.955,0.192,14_gcor,1527
14,1,2,gcor,-0.869,0.192,14_gcor,1528
15,1,1,gcor,1.574,0.192,15_gcor,1529
15,1,2,gcor,0.828,0.192,15_gcor,1530
16,1,1,gcor,-0.459,0.192,16_gcor,1531
16,1,2,gcor,0.865,0.192,16_gcor,1532
17,1,1,gcor,0.421,0.192,17_gcor,1533
17,1,2,gcor,-1.225,0.192,17_gcor,1534
18,1,1,gcor,-0.629,0.192,18_gcor,1535
18,1,2,gcor,1.739,0.192,18_gcor,1536
19,1,1,gcor,-1.704,0.192,19_gcor,1537
19,1,2,gcor,0.859,0.192,19_gcor,1538
20,1,1,gcor,1.607,0.192,20_gcor,1539
20,1,2,gcor,-0.565,0.192,20_gcor,1540
21,1,1,gcor,-0.646,0.192,21_gcor,1541
21,1,2,gcor,0.168,0.192,21_gcor,1542
22,1,1,gcor,0.348,0.192,22_gcor,1543
22,1,2,gcor,-0.022,0.192,22_gcor,1544
23,1,1,gcor,1.753,0.192,23_gcor,1545
23,1,2,gcor,-1.113,0.192,23_gcor,1546
24,1,1,gcor,-0.825,0.192,24_gcor,1547
24,1,2,gcor,0.03,0.192,24_gcor,1548
25,1,1,gcor,-0.478,0.192,25_gcor,1549
25,1,2,gcor,1.618,0.192,25_gcor,1550
26,1,1,gcor,-0.388,0.192,26_gcor,1551
26,1,2,gcor,1.099,0.192,26_gcor,1552
27,1,1,gcor,-1.626,0.192,27_gcor,1553
27,1,2,gcor,0.025,0.192,27_gcor,1554
28,1,1,gcor,-1.015,0.192,28_gcor,1555
28,1,2,gcor,1.871,0.192,28_gcor,1556
29,1,1,gcor,-1.19,0.192,29_gcor,1557
29,1,2,gcor,-0.286,0.192,29_gcor,1558
30,1,1,gcor,-0.292,0.192,30_gcor,1559
30,1,2,gcor,1.274,0.192,30_gcor,1560
31,1,1,gcor,-1.004,0.192,31_gcor,1561
31,1,2,gcor,-1.294,0.192,31_gcor,1562
32,1,1,gcor,0.401,0.192,32_gcor,1563
32,1,2,gcor,-0.552,0.192,32_gcor,1564
33,1,1,gcor,-1.571,0.192,33_gcor,1565
33,1,2,gcor,1.769,0.192,33_gcor,1566
34,1,1,gcor,-1.623,0.192,34_gcor,1567
34,1,2,gcor,-1.419,0.192,34_gcor,1568
35,1,1,gcor,0.221,0.192,35_gcor,1569
35,1,2,gcor,0.26,0.192,35_gcor,1570
36,1,1,gcor,0.152,0.192,36_gcor,1571
36,1,2,gcor,-0.129,0.192,36_gcor,1572
37,1,1,gcor,0.046,0.192,37_gcor,1573
37,1,2,gcor,-0.455,0.192,37_gcor,1574
38,1,1,gcor,-0.996,0.192,38_gcor,1575
38,1,2,gcor,-0.092,0.192,38_gcor,1576
39,1,1,gcor,1.896,0.192,39_gcor,1577
39,1,2,gcor,1.503,0.192,39_gcor,1578
40,1,1,gcor,-1.204,0.192,40_gcor,1579
40,1,2,gcor,0.163,0.192,40_gcor,1580
41,1,1,gcor,-0.02,0.192,41_gcor,1581
41,1,2,gcor,1.116,0.192,41_gcor,1582
42,1,1,gcor,-0.671,0.192,42_gcor,1583
42,1,2,gcor,0.594,0.192,42_gcor,1584
43,1,1,gcor,0.079,0.192,43_gcor,1585
43,1,2,gcor,0.853,0.192,43_gcor,1586
44,1,1,gcor,-1.453,0.192,44_gcor,1587
44,1,2,gcor,1.33,0.192,44_gcor,1588
45,1,1,gcor,-1.443,0.192,45_gcor,1589
45,1,2,gcor,0.152,0.192,45_gcor,1590
46,1,1,gcor,0.606,0.192,46_gcor,1591
46,1,2,gcor,-0.974,0.192,46_gcor,1592
47,1,1,gcor,1.36,0.192,47_gcor,1593
47,1,2,gcor,1.188,0.192,47_gcor,1594
48,1,1,gcor,-0.125,0.192,48_gcor,1595
48,1,2,gcor,1.629,0.192,48_gcor,1596
49,1,1,gcor,-0.583,0.192,49_gcor,1597
49,1,2,gcor,-1.391,0.192,49_gcor,1598
50,1,1,gcor,-0.675,0.192,50_gcor,1599
50,1,2,gcor,0.15,0.192,50_gcor,1600
51,1,1,gcor,-0.076,0.192,51_gcor,1601
51,1,2,gcor,-0.701,0.192,51_gcor,1602
52,1,1,gcor,-0.938,0.192,52_gcor,1603
52,1,2,gcor,0.503,0.192,52_gcor,1604
53,1,1,gcor,0.11,0.192,53_gcor,1605
53,1,2,gcor,0.465,0.192,53_gcor,1606
54,1,1,gcor,0.333,0.192,54_gcor,1607
54,1,2,gcor,1.235,0.192,54_gcor,1608
55,1,1,gcor,-1.298,0.192,55_gcor,1609
55,1,2,gcor,-1.217,0.192,55_gcor,1610
56,1,1,gcor,1.155,0.192,56_gcor,1611
56,1,2,gcor,-0.929,0.192,56_gcor,1612
57,1,1,gcor,-1.692,0.192,57_gcor,1613
57,1,2,gcor,0.082,0.192,57_gcor,1614
58,1,1,gcor,-1.46,0.192,58_gcor,1615
58,1,2,gcor,-1.168,0.192,58_gcor,1616
59,1,1,gcor,1.35,0.192,59_gcor,1617
59,1,2,gcor,0.443,0.192,59_gcor,1618
60,1,1,gcor,-0.995,0.192,60_gcor,1619
60,1,2,gcor,-1.131,0.192,60_gcor,1620
61,1,1,gcor,-1.384,0.192,61_gcor,1621
61,1,2,gcor,-1.328,0.192,61_gcor,1622
62,1,1,gcor,1.283,0.192,62_gcor,1623
62,1,2,gcor,0.55,0.192,62_gcor,1624
63,1,1,gcor,0.194,0.192,63_gcor,1625
63,1,2,gcor,0.47,0.192,63_gcor,1626
64,1,1,gcor,-0.103,0.192,64_gcor,1627
64,1,2,gcor,-1.19,0.192,64_gcor,1628
65,1,1,gcor,0.313,0.192,65_gcor,1629
65,1,2,gcor,0.923,0.192,65_gcor,1630
66,1,1,gcor,-1.457,0.192,66_gcor,1631
66,1,2,gcor,0.714,0.192,66_gcor,1632
67,1,1,gcor,-1.095,0.192,67_gcor,1633
67,1,2,gcor,-0.29,0.192,67_gcor,1634
68,1,1,gcor,-1.591,0.192,68_gcor,1635
68,1,2,gcor,1.868,0.192,68_gcor,1636
69,1,1,gcor,1.308,0.192,69_gcor,1637
69,1,2,gcor,-1.548,0.192,69_gcor,1638
70,1,1,gcor,-0.081,0.192,70_gcor,1639
70,1,2,gcor,-0.153,0.192,70_gcor,1640
71,1,1,gcor,-1.637,0.192,71_gcor,1641
71,1,2,gcor,0.52,0.192,71_gcor,1642
72,1,1,gcor,0.721,0.192,72_gcor,1643
72,1,2,gcor,1.474,0.192,72_gcor,1644
73,1,1,gcor,0.16,0.192,73_gcor,1645
73,1,2,gcor,0.116,0.192,73_gcor,1646
74,1,1,gcor,-0.003,0.192,74_gcor,1647
74,1,2,gcor,0.849,0.192,74_gcor,1648
75,1,1,gcor,0.52,0.192,75_gcor,1649
75,1,2,gcor,0.519,0.192,75_gcor,1650
76,1,1,gcor,0.496,0.192,76_gcor,1651
76,1,2,gcor,-0.301,0.192,76_gcor,1652
77,1,1,gcor,-0.733,0.192,77_gcor,1653
77,1,2,gcor,1.095,0.192,77_gcor,1654
78,1,1,gcor,-0.583,0.192,78_gcor,1655
78,1,2,gcor,0.121,0.192,78_gcor,1656
79,1,1,gcor,1.039,0.192,79_gcor,1657
79,1,2,gcor,-0.72,0.192,79_gcor,1658
80,1,1,gcor,0.322,0.192,80_gcor,1659
80,1,2,gcor,0.803,0.192,80_gcor,1660
81,1,1,gcor,-0.715,0.192,81_gcor,1661
81,1,2,gcor,-0.786,0.192,81_gcor,1662
82,1,1,gcor,1.183,0.192,82_gcor,1663
82,1,2,gcor,-1.336,0.192,82_gcor,1664
83,1,1,gcor,-0.574,0.192,83_gcor,1665
83,1,2,gcor,-0.978,0.192,83_gcor,1666
84,1,1,gcor,1.223,0.192,84_gcor,1667
84,1,2,gcor,0.199,0.192,84_gcor,1668
85,1,1,gcor,0.742,0.192,85_gcor,1669
85,1,2,gcor,0.527,0.192,85_gcor,1670
86,1,1,gcor,0.984,0.192,86_gcor,1671
86,1,2,gcor,1.214,0.192,86_gcor,1672
87,1,1,gcor,1.314,0.192,87_gcor,1673
87,1,2,gcor,-1.297,0.192,87_gcor,1674
88,1,1,gcor,-0.603,0.192,88_gcor,1675
88,1,2,gcor,-0.654,0.192,88_gcor,1676
89,1,1,gcor,0.658,0.192,89_gcor,1677
89,1,2,gcor,-1.326,0.192,89_gcor,1678
90,1,1,gcor,-0.951,0.192,90_gcor,1679
90,1,2,gcor,0.495,0.192,90_gcor,1680
91,1,1,gcor,-1.377,0.192,91_gcor,1681
91,1,2,gcor,1.872,0.192,91_gcor,1682
92,1,1,gcor,0.381,0.192,92_gcor,1683
92,1,2,gcor,1.002,0.192,92_gcor,1684
93,1,1,gcor,1.151,0.192,93_gcor,1685
93,1,2,gcor,0.32,0.192,93_gcor,1686
94,1,1,gcor,-0.301,0.192,94_gcor,1687
94,1,2,gcor,-0.122,0.192,94_gcor,1688
95,1,1,gcor,1.194,0.192,95_gcor,1689
95,1,2,gcor,-1.703,0.192,95_gcor,1690
96,1,1,gcor,-0.266,0.192,96_gcor,1691
96,1,2,gcor,0.257,0.192,96_gcor,1692
97,1,1,gcor,0.087,0.192,97_gcor,1693
97,1,2,gcor,-1.327,0.192,97_gcor,1694
98,1,1,gcor,0.643,0.192,98_gcor,1695
98,1,2,gcor,-1.059,0.192,98_gcor,1696
99,1,1,gcor,-0.91,0.192,99_gcor,1697
99,1,2,gcor,-0.113,0.192,99_gcor,1698
100,1,1,gcor,0.83,0.192,100_gcor,1699
100,1,2,gcor,-0.72,0.192,100_gcor,1700
101,1,1,gcor,0.311,0.192,101_gcor,1701
101,1,2,gcor,1.492,0.192,101_gcor,1702
102,1,1,gcor,-0.327,0.192,102_gcor,1703
102,1,2,gcor,-0.279,0.192,102_gcor,1704
103,1,1,gcor,1.607,0.192,103_gcor,1705
103,1,2,gcor,0.984,0.192,103_gcor,1706
104,1,1,gcor,1.441,0.192,104_gcor,1707
104,1,2,gcor,-0.759,0.192,104_gcor,1708
105,1,1,gcor,-0.183,0.192,105_gcor,1709
105,1,2,gcor,1.574,0.192,105_gcor,1710
106,1,1,gcor,-0.467,0.192,106_gcor,1711
106,1,2,gcor,0.967,0.192,106_gcor,1712
107,1,1,gcor,0.166,0.192,107_gcor,1713
107,1,2,gcor,-1.181,0.192,107_gcor,1714
108,1,1,gcor,0.391,0.192,108_gcor,1715
108,1,2,gcor,-1.12,0.192,108_gcor,1716
109,1,1,gcor,-0.598,0.192,109_gcor,1717
109,1,2,gcor,1.331,0.192,109_gcor,1718
110,1,1,gcor,-0.704,0.192,110_gcor,1719
110,1,2,gcor,1.36,0.192,110_gcor,1720
111,1,1,gcor,1.458,0.192,111_gcor,1721
111,1,2,gcor,0.651,0.192,111_gcor,1722
112,1,1,gcor,0.73,0.192,112_gcor,1723
112,1,2,gcor,-0.395,0.192,112_gcor,1724
113,1,1,gcor,-0.947,0.192,113_gcor,1725
113,1,2,gcor,-0.543,0.192,113_gcor,1726
114,1,1,gcor,-1.519,0.192,114_gcor,1727
114,1,2,gcor,1.431,0.192,114_gcor,1728
115,1,1,gcor,-1.308,0.192,115_gcor,1729
115,1,2,gcor,-0.265,0.192,115_gcor,1730
116,1,1,gcor,0.421,0.192,116_gcor,1731
116,1,2,gcor,-1.531,0.192,116_gcor,1732
117,1,1,gcor,-1.475,0.192,117_gcor,1733
117,1,2,gcor,-0.715,0.192,117_gcor,1734
118,1,1,gcor,1.026,0.192,118_gcor,1735
118,1,2,gcor,0.284,0.192,118_gcor,1736
119,1,1,gcor,1.463,0.192,119_gcor,1737
119,1,2,gcor,0.115,0.192,119_gcor,1738
120,1,1,gcor,0.445,0.192,120_gcor,1739
120,1,2,gcor,-0.669,0.192,120_gcor,1740
121,1,1,gcor,-0.714,0.192,121_gcor,1741
121,1,2,gcor,0.439,0.192,121_gcor,1742
122,1,1,gcor,-0.83,0.192,122_gcor,1743
122,1,2,gcor,-1.13,0.192,122_gcor,1744
123,1,1,gcor,-1.552,0.192,123_gcor,1745
123,1,2,gcor,0.582,0.192,123_gcor,1746
124,1,1,gcor,1.896,0.192,124_gcor,1747
124,1,2,gcor,0.142,0.192,124_gcor,1748
125,1,1,gcor,1.12,0.192,125_gcor,1749
125,1,2,gcor,-1.115,0.192,125_gcor,1750
126,1,1,gcor,-0.938,0.192,126_gcor,1751
126,1,2,gcor,0.035,0.192,126_gcor,1752
127,1,1,gcor,-1.262,0.192,127_gcor,1753
127,1,2,gcor,1.521,0.192,127_gcor,1754
128,1,1,gcor,-1.446,0.192,128_gcor,1755
128,1,2,gcor,-0.858,0.192,128_gcor,1756
129,1,1,gcor,0.02,0.192,129_gcor,1757
129,1,2,gcor,1.742,0.192,129_gcor,1758
130,1,1,gcor,-0.091,0.192,130_gcor,1759
130,1,2,gcor,-0.804,0.192,130_gcor,1760
131,1,1,gcor,-0.819,0.192,131_gcor,1761
131,1,2,gcor,0.665,0.192,131_gcor,1762
132,1,1,gcor,0.446,0.192,132_gcor,1763
132,1,2,gcor,-0.036,0.192,132_gcor,1764
133,1,1,gcor,0.916,0.192,133_gcor,1765
133,1,2,gcor,0.931,0.192,133_gcor,1766
134,1,1,gcor,0.205,0.192,134_gcor,1767
134,1,2,gcor,-1.247,0.192,134_gcor,1768
135,1,1,gcor,1.771,0.192,135_gcor,1769
135,1,2,gcor,-1.074,0.192,135_gcor,1770
136,1,1,gcor,0.48,0.192,136_gcor,1771
136,1,2,gcor,-0.508,0.192,136_gcor,1772
137,1,1,gcor,1.361,0.192,137_gcor,1773
137,1,2,gcor,0.364,0.192,137_gcor,1774
138,1,1,gcor,-1.462,0.192,138_gcor,1775
138,1,2,gcor,0.321,0.192,138_gcor,1776
139,1,1,gcor,-0.199,0.192,139_gcor,1777
139,1,2,gcor,1.422,0.192,139_gcor,1778
140,1,1,gcor,-1.359,0.192,140_gcor,1779
140,1,2,gcor,-1.478,0.192,140_gcor,1780
141,1,1,gcor,1.134,0.192,141_gcor,1781
141,1,2,gcor,0.978,0.192,141_gcor,1782
142,1,1,gcor,1.417,0.192,142_gcor,1783
142,1,2,gcor,0.327,0.192,142_gcor,1784
143,1,1,gcor,-0.388,0.192,143_gcor,1785
143,1,2,gcor,-0.041,0.192,143_gcor,1786
144,1,1,gcor,-0.511,0.192,144_gcor,1787
144,1,2,gcor,-1.558,0.192,144_gcor,1788
145,1,1,gcor,0.584,0.192,145_gcor,1789
145,1,2,gcor,1.248,0.192,145_gcor,1790
146,1,1,gcor,0.699,0.192,146_gcor,1791
146,1,2,gcor,-0.676,0.192,146_gcor,1792
147,1,1,gcor,1.72,0.192,147_gcor,1793
147,1,2,gcor,1.116,0.192,147_gcor,1794
148,1,1,gcor,-1.082,0.192,148_gcor,1795
148,1,2,gcor,0.103,0.192,148_gcor,1796
149,1,1,gcor,1.606,0.192,149_gcor,1797
149,1,2,gcor,-1.47,0.192,149_gcor,1798
150,1,1,gcor,-0.329,0.192,150_gcor,1799
150,1,2,gcor,0.605,0.192,150_gcor,1800
1,1,1,gsr_x,0.631,0.036,1_gsr_x,1801
1,1,2,gsr_x,1.325,0.036,1_gsr_x,1802
2,1,1,gsr_x,1.109,0.036,2_gsr_x,1803
2,1,2,gsr_x,0.409,0.036,2_gsr_x,1804
3,1,1,gsr_x,-1.52,0.036,3_gsr_x,1805
3,1,2,gsr_x,0.7,0.036,3_gsr_x,1806
4,1,1,gsr_x,-0.67,0.036,4_gsr_x,1807
4,1,2,gsr_x,-0.664,0.036,4_gsr_x,1808
5,1,1,gsr_x,1.024,0.036,5_gsr_x,1809
5,1,2,gsr_x,-1.504,0.036,5_gsr_x,1810
6,1,1,gsr_x,-1.407,0.036,6_gsr_x,1811
6,1,2,gsr_x,0.407,0.036,6_gsr_x,1812
7,1,1,gsr_x,-0.33,0.036,7_gsr_x,1813
7,1,2,gsr_x,-1.764,0.036,7_gsr_x,1814
8,1,1,gsr_x,1.113,0.036,8_gsr_x,1815
8,1,2,gsr_x,-0.146,0.036,8_gsr_x,1816
9,1,1,gsr_x,-1.122,0.036,9_gsr_x,1817
9,1,2,gsr_x,-1.232,0.036,9_gsr_x,1818
10,1,1,gsr_x,-0.549,0.036,10_gsr_x,1819
10,1,2,gsr_x,0.245,0.036,10_gsr_x,1820
11,1,1,gsr_x,1.339,0.036,11_gsr_x,1821
11,1,2,gsr_x,1.129,0.036,11_gsr_x,1822
12,1,1,gsr_x,-1.514,0.036,12_gsr_x,1823
12,1,2,gsr_x,-0.854,0.036,12_gsr_x,1824
13,1,1,gsr_x,0.106,0.036,13_gsr_x,1825
13,1,2,gsr_x,-1.226,0.036,13_gsr_x,1826
14,1,1,gsr_x,0.021,0.036,14_gsr_x,1827
14,1,2,gsr_x,-0.804,0.036,14_gsr_x,1828
15,1,1,gsr_x,0.241,0.036,15_gsr_x,1829
15,1,2,gsr_x,0.406,0.036,15_gsr_x,1830
16,1,1,gsr_x,-1.4,0.036,16_gsr_x,1831
16,1,2,gsr_x,0.902,0.036,16_gsr_x,1832
17,1,1,gsr_x,-0.433,0.036,17_gsr_x,1833
17,1,2,gsr_x,-0.545,0.036,17_gsr_x,1834
18,1,1,gsr_x,-0.984,0.036,18_gsr_x,1835
18,1,2,gsr_x,-0.023,0.036,18_gsr_x,1836
19,1,1,gsr_x,-1.442,0.036,19_gsr_x,1837
19,1,2,gsr_x,-1.306,0.036,19_gsr_x,1838
20,1,1,gsr_x,-0.229,0.036,20_gsr_x,1839
20,1,2,gsr_x,1.314,0.036,20_gsr_x,1840
21,1,1,gsr_x,0.512,0.036,21_gsr_x,1841
21,1,2,gsr_x,-0.394,0.036,21_gsr_x,1842
22,1,1,gsr_x,-1.468,0.036,22_gsr_x,1843
22,1,2,gsr_x,-1.142,0.036,22_gsr_x,1844
23,1,1,gsr_x,0.472,0.036,23_gsr_x,1845
23,1,2,gsr_x,-0.942,0.036,23_gsr_x,1846
24,1,1,gsr_x,0.677,0.036,24_gsr_x,1847
24,1,2,gsr_x,1.538,0.036,24_gsr_x,1848
25,1,1,gsr_x,-1.661,0.036,25_gsr_x,1849
25,1,2,gsr_x,-0.708,0.036,25_gsr_x,1850
26,1,1,gsr_x,0.777,0.036,26_gsr_x,1851
26,1,2,gsr_x,1.21,0.036,26_gsr_x,1852
27,1,1,gsr_x,-0.422,0.036,27_gsr_x,1853
27,1,2,gsr_x,-0.222,0.036,27_gsr_x,1854
28,1,1,gsr_x,-1.294,0.036,28_gsr_x,1855
28,1,2,gsr_x,1.701,0.036,28_gsr_x,1856
29,1,1,gsr_x,1.275,0.036,29_gsr_x,1857
29,1,2,gsr_x,0.775,0.036,29_gsr_x,1858
30,1,1,gsr_x,1.261,0.036,30_gsr_x,1859
30,1,2,gsr_x,0.149,0.036,30_gsr_x,1860
31,1,1,gsr_x,0.568,0.036,31_gsr_x,1861
31,1,2,gsr_x,0.356,0.036,31_gsr_x,1862
32,1,1,gsr_x,-1.385,0.036,32_gsr_x,1863
32,1,2,gsr_x,-0.614,0.036,32_gsr_x,1864
33,1,1,gsr_x,0.571,0.036,33_gsr_x,1865
33,1,2,gsr_x,1.192,0.036,33_gsr_x,1866
34,1,1,gsr_x,0.005,0.036,34_gsr_x,1867
34,1,2,gsr_x,0.469,0.036,34_gsr_x,1868
35,1,1,gsr_x,1.405,0.036,35_gsr_x,1869
35,1,2,gsr_x,0.086,0.036,35_gsr_x,1870
36,1,1,gsr_x,1.477,0.036,36_gsr_x,1871
36,1,2,gsr_x,1.511,0.036,36_gsr_x,1872
37,1,1,gsr_x,-0.146,0.036,37_gsr_x,1873
37,1,2,gsr_x,0.508,0.036,37_gsr_x,1874
38,1,1,gsr_x,-0.807,0.036,38_gsr_x,1875
38,1,2,gsr_x,1.068,0.036,38_gsr_x,1876
39,1,1,gsr_x,0.334,0.036,39_gsr_x,1877
39,1,2,gsr_x,-0.725,0.036,39_gsr_x,1878
40,1,1,gsr_x,0.562,0.036,40_gsr_x,1879
40,1,2,gsr_x,1.03,0.036,40_gsr_x,1880
41,1,1,gsr_x,-1.128,0.036,41_gsr_x,1881
41,1,2,gsr_x,-1.092,0.036,41_gsr_x,1882
42,1,1,gsr_x,-1.421,0.036,42_gsr_x,1883
42,1,2,gsr_x,-0.16,0.036,42_gsr_x,1884
43,1,1,gsr_x,-1.643,0.036,43_gsr_x,1885
43,1,2,gsr_x,0.412,0.036,43_gsr_x,1886
44,1,1,gsr_x,1.667,0.036,44_gsr_x,1887
44,1,2,gsr_x,-0.669,0.036,44_gsr_x,1888
45,1,1,gsr_x,-0.256,0.036,45_gsr_x,1889
45,1,2,gsr_x,-0.133,0.036,45_gsr_x,1890
46,1,1,gsr_x,-0.379,0.036,46_gsr_x,1891
46,1,2,gsr_x,0.033,0.036,46_gsr_x,1892
47,1,1,gsr_x,-0.258,0.036,47_gsr_x,1893
47,1,2,gsr_x,1.324,0.036,47_gsr_x,1894
48,1,1,gsr_x,0.442,0.036,48_gsr_x,1895
48,1,2,gsr_x,1.533,0.036,48_gsr_x,1896
49,1,1,gsr_x,1.595,0.036,49_gsr_x,1897
49,1,2,gsr_x,0.549,0.036,49_gsr_x,1898
